PropertyID,VendorID,Address,Size_sf,Available_sf,QuartersTrackedInDatabase,EstimatedCompletionYearQuarter,YearQuarterGroundBroken,BuildingStatusCode,SubPropertyType,buildingName,complex,Latitude,Longitude,CeilingHeight,MarketCode,coords,address_coords,mid_coords
1652888480,2,"159th St and South Elm Rd   Olathe, KS 66062",140090,0,7,2024.2,2022.2,UC,W,--streetnum is:   to   | building name is GREAT PLAINS COMMERCE CENTER - BUILDING C, ,38.8411702,-94.8290438,0,KANSAS,"38.8411702,-94.8290438","38.8400682,-94.8342221","38.8406192,-94.83163295"
1652860707,2,"1001 Trade Center Pky  Rincon, GA 31326",733200,0,4,2024.3,2023.2,UC,W, ,GEORGIA INTERNATIONAL TRADE CENTER,32.235782,-81.201183,40,SAVANN,"32.235782,-81.201183","32.23627319,-81.19938323","32.23602759,-81.20028311"
1652915237,2,"221 Southwestern Blvd  Coppell, TX 75019",95071,95071,2,2024.4,2023.4,UC,W,BUILDING J,PARK WEST CROSSING - PHASE III,32.94817584,-96.99700582,0,DALLAS,"32.94817584,-96.99700582","32.94817584,-96.99700582","32.94817584,-96.99700582"
1652891290,2,"201 GA-293   Cartersville, GA 30120",127180,127180,8,2024.2,2022.2,UC,W,NORTHWEST LOGISTICS CENTER - BUILDING 1, ,34.15262359,-84.78455049,32,ATLANT,"34.15262359,-84.78455049","34.165662,-84.800749","34.15914279,-84.79264975"
1652883519,2,"4043 Hanoverville Rd  Bethlehem, PA 18020",301826,301826,5,2024.3,2023.1,UC,W,"LEHIGH VALLEY TRADE CENTER II, BUILDING E", ,40.682124,-75.360991,36,ALLENT,"40.682124,-75.360991","40.68397512,-75.37231615","40.68304956,-75.36665358"
1652878130,2,"1384 Hanover Rd  Hanover, MD 21076",122688,122688,3,2024.2,2023.3,UC,W,HANOVER LOGISTICS CENTER, ,39.1891417,-76.7171733,32,BALTIM,"39.1891417,-76.7171733","39.1891417,-76.7171733","39.1891417,-76.7171733"
1652898035,2,"1442 Marietta Rd W Atlanta, GA 30318",220863,0,2,2025.1,2023.4,UC,W,AMAZON DISTRIBUTION FACILITY, ,33.78805838,-84.43598255,0,ATLANT,"33.78805838,-84.43598255","33.79275916,-84.4374233","33.79040877,-84.43670293"
1652901454,2,"2500 S Little Blue Pky  Independence, MO 64057",287207,268000,3,2024.2,2022.4,UC,W,EASTGATE COMMERCE CENTER BUILDING A2, ,39.0706219,-94.3288998,36,KANSAS,"39.0706219,-94.3288998","39.06313173,-94.34174894","39.06687682,-94.33532437"
1652891362,2,"Prosper Trl  Prosper, TX 75078",25170,20170,5,2024.2,2022.4,UC,W,#ERROR!, ,33.2466637,-96.8100777,0,DALLAS,"33.2466637,-96.8100777","33.24378586,-96.8102417","33.24522478,-96.8101597"
1652901466,2,"Little Blue Pky  Independence, MO 64057",287183,227249,5,2024.2,2022.4,UC,W,#ERROR!, ,39.0720296,-94.3259011,36,KANSAS,"39.0720296,-94.3259011","39.0331992,-94.34861125","39.0526144,-94.33725617"
1652918149,2,"2100 Mustang Ct  Southlake, TX 76092",102957,102957,2,2025.1,2023.4,UC,W,BUILDING 3,CONSTELLATION MUSTANG CROSSING,32.9210689,-97.1174147,28,FORTWO,"32.9210689,-97.1174147","32.9211003,-97.117315","32.9210846,-97.11736485"
1652922588,2,"4601 Franchise st  North Charleston, SC 29418",635328,635328,1,2025.1,2024.2,UC,W, , ,32.9122233,-80.0913667,36,CHRLTN,"32.9122233,-80.0913667","32.9122233,-80.0913667","32.9122233,-80.0913667"
1652894999,2,"2843 Mitchell   Allentown, PA 18103",70000,20000,1,2024.4,2024.1,UC,W, , ,40.5599085,-75.4809493,35,ALLENT,"40.5599085,-75.4809493","40.5599085,-75.4809493","40.5599085,-75.4809493"
1652911273,2,"5490 Highway 42   Ellenwood, GA 30294",265775,265775,1,2025.1,2024.1,UC,W,CLAYTON TECHNOLOGY CENTER, ,33.605696,-84.299777,36,ATLANT,"33.605696,-84.299777","33.605251,-84.299556","33.6054735,-84.2996665"
1652882877,2,"9675 NW 174th St  Hialeah, FL 33018",71708,44278,6,2024.2,2022.4,EX,W,BUILDING 2,MIAMI MIDWAY PARK,25.9287901,-80.3553687,32,MIAMI,"25.9287901,-80.3553687","25.93140002,-80.34855826","25.93009506,-80.35196348"
1652908542,2,"54 Distribution Dr  Port Wentworth, GA 31407",106250,106250,3,2024.3,2023.1,UC,W,A,CROSSGATE INDUSTRIAL PARK,32.153951,-81.172821,36,SAVANN,"32.153951,-81.172821","32.10417195,-81.20774465","32.12906148,-81.19028282"
1652918461,2,"2119 Oracal Pkwy   Ellabell, GA 31308",760000,364800,2,2024.4,2023.4,UC,W, , ,32.1739455,-81.4425695,42,SAVANN,"32.1739455,-81.4425695","32.17026445,-81.43995415","32.17210497,-81.44126182"
1652927350,2,"1160 Shetter Ave  Jacksonville Beach, FL 32250",18125,18125,1,2024.4,2024.1,UC,W, , ,30.2864,-81.40064,24,JACKSO,"30.2864,-81.40064","30.2864,-81.40064","30.2864,-81.40064"
1652909348,2,"1050 Douglas Hills Rd  Lithia Springs, GA 30122",147727,147727,2,2024.3,2023.3,UC,W,BUILDING 200,DOUGLAS HILLS LOGISTIC CENTER,33.7591801,-84.6114691,32,ATLANT,"33.7591801,-84.6114691","33.75754246,-84.60702288","33.75836128,-84.60924599"
1652918830,2,"4577 J D Mouser Pky  Alvarado, TX 76009",16000,12000,2,2024.3,2023.1,UC,W, , ,32.5204097,-97.1564054,0,FORTWO,"32.5204097,-97.1564054","32.51916432,-97.15484088","32.51978701,-97.15562314"
1652915515,2,"2107 Kansas City   Olathe, KS 66061",32000,2000,3,2024.2,2023.3,UC,W,CONTRACTORS GARAGE 8, ,38.90570392,-94.78225732,17,KANSAS,"38.90570392,-94.78225732","38.9057034,-94.78225814","38.90570366,-94.78225773"
1652906868,2,"600 E Wintergreen Rd  Lancaster, TX 75134",799529,0,3,2025.1,2023.2,UC,W,BUILDING B, ,32.616186,-96.748764,0,DALLAS,"32.616186,-96.748764","32.618468,-96.748385","32.617327,-96.7485745"
1652879833,2,"3235 Dahlonega Hwy  Cumming, GA 30040",45000,0,10,2024.2,2021.4,UC,W, , ,34.270391,-84.103117,0,ATLANT,"34.270391,-84.103117","34.270384,-84.103113","34.2703875,-84.103115"
1652915437,2,"7310 Corporate Center Dr  Hanover, MD 21076",155508,155508,1,2025.1,2024.1,UC,W, , ,39.18295969,-76.69691944,36,BALTIM,"39.18295969,-76.69691944","39.18295969,-76.69691944","39.18295969,-76.69691944"
1652924566,2,"1645 Industry Dr  Indianapolis, IN 46219",25300,25300,1,2024.2,2024.1,UC,W, , ,39.7907187,-86.0489703,24,INDIAN,"39.7907187,-86.0489703","39.79147812,-86.04785753","39.79109841,-86.04841391"
1652898895,2,"13209 Memorial Hwy  Tampa, FL 33635",172620,172620,4,2024.2,2023.2,UC,W,BAYTOP COMMERCE CENTER, ,28.0319825,-82.6384835,32,TAMPA,"28.0319825,-82.6384835","28.0319825,-82.6384835","28.0319825,-82.6384835"
1652851313,2,"Route 33   Bethlehem, PA 18045",175533,175533,3,2024.4,2023.1,UC,W,--streetnum is:   to   | building name is BUILDING 1,PENN CENTER 33,40.6706399,-75.2972181,0,ALLENT,"40.6706399,-75.2972181","40.65953009,-75.29145287","40.665085,-75.29433549"
1652921594,2,"14101 NW 57th Ave  Opa Locka, FL 33054",87268,87268,2,2024.2,2023.1,UC,W,RED ROAD COMMERCE CENTER, ,25.9021866,-80.2920384,32,MIAMI,"25.9021866,-80.2920384","25.902117,-80.2917674","25.9021518,-80.2919029"
1652901443,2,"Interstate 35 & Bear Cree   Lancaster, TX 75146",327380,327380,1,2024.3,2024.1,UC,W,--streetnum is:   to   | building name is C5LC AT I35 BUILDING A, ,32.5612214,-96.8209419,36,DALLAS,"32.5612214,-96.8209419","32.5607809,-96.8226094","32.56100115,-96.82177565"
1652907866,2,"4800 Sterilite Dr  Ennis, TX 75119",135000,0,3,2024.3,2023.1,UC,W,FRESHPET PHASE 2, ,32.29366759,-96.59290809,0,DALLAS,"32.29366759,-96.59290809","32.296384,-96.592337","32.2950258,-96.59262254"
1652915546,2,"3257 W 1000  N Fortville, IN 46040",33000,33000,1,2024.2,2024.1,UC,W, , ,39.92884447,-85.86727608,23,INDIAN,"39.92884447,-85.86727608","39.92884509,-85.86721379","39.92884478,-85.86724494"
1652848236,2,"14775 62nd St N Clearwater, FL 33760",122160,122160,3,2024.2,2023.2,UC,W,HIGHPOINT COMMERCE CENTER, ,27.906379,-82.719424,36,TAMPA,"27.906379,-82.719424","27.906219,-82.720057","27.906299,-82.7197405"
1652879483,2,"5018 E Washington St  Tampa, FL 33619",30000,0,6,2024.2,2022.4,UC,W,TARMAK USA, ,27.948683,-82.39999,0,TAMPA,"27.948683,-82.39999","27.948683,-82.39999","27.948683,-82.39999"
1652837638,2,"2000 N Corrington Ave  Kansas City, MO 64120",225592,225592,1,2025.1,2024.1,UC,W,BUILDING 3, ,39.1426867,-94.496419,36,KANSAS,"39.1426867,-94.496419","39.13022175,-94.49633055","39.13645422,-94.49637477"
